mID,mName,mSubType,mRarity,mResourceID
5095,문엘프 마법사 변신 주문서,37,1,30
5096,미드나잇 셀린느 변신 주문서,37,2,30
5097,캡틴 라이칸 변신 주문서,37,2,30
5098,프린세스 변신 주문서,37,2,30
5099,차크람 소녀 변신 주문서,37,2,30
5100,체인 인큐버스 변신 주문서,37,2,30
5101,헌터 노바 변신 주문서,37,2,30
5102,길가메쉬 나이트 변신 주문서,37,2,30
5103,길가메쉬 아처 변신 주문서,37,2,30
5104,바바리안 변신 주문서,37,2,30
5105,에리세드 변신 주문서,37,2,30
5106,아스모데우스 변신 주문서,37,2,30
5107,글래디에이터 변신 주문서,37,2,30
5108,아크데몬 변신 주문서,37,2,30
5109,아수라 변신 주문서,37,2,30
5110,헤라클레스 변신 주문서,37,2,30
5111,라르카 집정관 변신 주문서,37,2,30
5112,리치 킹 변신 주문서,37,2,30
5113,황천의 기사 변신 주문서,37,2,30
5114,황천의 레인저 변신 주문서,37,2,30
5115,암살단 암흑 변신 주문서,37,3,30
5116,넵튠 변신 주문서,37,3,30
5117,넵튠 아처 변신 주문서,37,3,30
5118,암살단 칠흑 변신 주문서,37,3,30
5119,다크 메이지 변신 주문서,37,3,30
5120,네케브 변신 주문서,37,3,30
5121,바알베크의 사령관 변신 주문서,37,3,30
5122,유피테르의 사념 변신 주문서,37,3,30
5123,엘사라드 변신 주문서,37,3,30
5124,아바돈 변신 주문서,37,3,30
5125,아누비스 변신 주문서,37,3,30
5126,여신 칼리 변신 주문서,37,3,30
5127,센티넬 변신 주문서,37,3,30
5128,엠퍼사이저 변신 주문서,37,3,30
5129,인페르노 위저드 변신 주문서,37,4,30
5155,벨켄 변신 주문서,37,3,30
5156,벨리타 변신 주문서,37,3,30
5157,호텐 플로츠 변신 주문서,37,3,30
5158,각성한 라르카 변신 주문서,37,3,30
5159,스나이퍼 로즈레인 변신 주문서,37,3,30
5160,카오스 가디언 변신 주문서,37,3,30
5161,카를린 변신 주문서,37,4,30
5162,네드라스 변신 주문서,37,4,30
5163,바이스 변신 주문서,37,4,30
5164,메테오스의 가디언 변신 주문서,37,3,30
5165,메테오스의 귀부인 변신 주문서,37,3,30
5209,해적 여선장 변신 주문서,37,2,30
5210,수라 변신 주문서,37,3,30
5211,베놈리퍼 변신 주문서,37,3,30
5212,블랙 데빌리스 변신 주문서,37,3,30
5213,다크 어쌔신 변신 주문서,37,3,30
5214,오페르시나 어쌔신 변신 주문서,37,3,30
5215,메타트론 어쌔신 변신 주문서,37,3,30
5216,넵튠 슬레이어 변신 주문서,37,3,30
5217,암살단 일격 변신 주문서,37,3,30
5218,바알베크의 집행관 변신 주문서,37,3,30
5219,미드나잇 아르테미스 변신 주문서,37,3,30
5220,크리스 변신 주문서,37,4,30
5221,인페르노 어쌔신 변신 주문서,37,4,30
5222,삐에로 변신 주문서,37,3,30
5223,렉스 변신 주문서,37,2,30
5224,그룸프 변신 주문서,37,2,30
5225,캐서린 변신 주문서,37,2,30
5226,이자벨 변신 주문서,37,3,30
5227,카를로스 변신 주문서,37,3,30
5228,미드나잇 에르메스 변신 주문서,37,3,30
5229,제롬 변신 주문서,37,3,30
5230,휠카셀 변신 주문서,37,3,30
5231,아크 데빌리스 나이트 변신 주문서,37,4,30
5232,아크 엔젤리스 아처 변신 주문서,37,4,30
5233,아크 엔젤리스 위저드 변신 주문서,37,4,30
5234,아크 데빌리스 어쎄신 변신 주문서,37,4,30
5235,나이트 오브 퀸 변신 주문서,37,2,30
5236,나디아 변신 주문서,37,2,30
5237,타나토스 저격수 변신 주문서,37,2,30
5238,파이어 워크스 변신 주문서,37,2,30
5239,알버트 변신 주문서,37,3,30
5240,엘로이 변신 주문서,37,3,30
5241,마기 변신 주문서,37,3,30
5242,아레스 변신 주문서,37,3,30
5243,용 수호자 카발 변신 주문서,37,4,30
5244,용 수호자 엘리아 변신 주문서,37,4,30
5245,용 수호자 디트리오 변신 주문서,37,4,30
5246,용 수호자 셀라 변신 주문서,37,4,30
5247,메테오스 변신 주문서,37,5,30
5248,메테오스 아처 변신 주문서,37,5,30
5249,메테오스 위저드 변신 주문서,37,5,30
5250,메테오스 어쌔신 변신 주문서,37,5,30
5251,레오넬 변신 주문서,37,3,30
5252,아델리아 변신 주문서,37,3,30
5253,이안 변신 주문서,37,3,30
5254,팔란 변신 주문서,37,3,30
5255,시리아 변신 주문서,37,2,30
5256,디아나 변신 주문서,37,2,30
5257,트루디 변신 주문서,37,2,30
5258,로드 오브 아크리언 변신 주문서,37,3,30
5259,릴리언스 변신 주문서,37,3,30
5260,시에나 변신 주문서,37,2,30
5261,코사르 변신 주문서,37,2,30
5262,센토 변신 주문서,37,2,30
5263,베자렐 변신 주문서,37,2,30
5264,파시에 변신 주문서,37,2,30
5265,릴리아 변신 주문서,37,3,30
5266,리치 나이트 변신 주문서,37,3,30
5267,라르카 강궁병 변신 주문서,37,3,30
5268,릴리안 변신 주문서,37,3,30
5269,라르카 집행자 변신 주문서,37,3,30
5270,벨라 변신 주문서,37,2,30
5271,바다의 헤라켄 변신 주문서,37,4,30
5272,바람의 유게네스 변신 주문서,37,4,30
5273,불꽃의 벨제뷔트 변신 주문서,37,4,30
5274,대지의 가이아스 변신 주문서,37,4,30
5275,아니타 변신 주문서,37,2,30
5276,카사 변신 주문서,37,2,30
5277,러셀 변신 주문서,37,3,30
5278,캐스퍼 변신 주문서,37,2,30
5279,할로윈 꼬마 마녀 변신 주문서(나이트),37,3,30
5280,할로윈 꼬마 마녀 변신 주문서(아처),37,3,30
5281,할로윈 꼬마 마녀 변신 주문서(위저드),37,3,30
5282,할로윈 꼬마 마녀 변신 주문서(어쌔신),37,3,30
5283,아레스 아처 변신 주문서,37,3,30
5284,베르디 변신 주문서,37,2,30
5285,관우 변신 주문서,37,4,30
5286,하후연 변신 주문서,37,4,30
5287,주유 변신 주문서,37,4,30
5288,초선 변신 주문서,37,4,30
5289,실피드 변신 주문서,37,3,30
5290,블러디 뱀파이어 변신 주문서,37,2,30
5291,메테오스의 핏빛 기사 변신 주문서,37,3,30
5292,백호 변신 주문서,37,4,30
5293,주작 변신 주문서,37,4,30
5294,청룡 변신 주문서,37,4,30
5295,현무 변신 주문서,37,4,30
5296,티라도르 변신 주문서,37,3,30
5297,아이아르 변신 주문서,37,2,30
5298,뱀파이어 킹 변신 주문서,37,3,30
5299,실라페 변신 주문서,37,2,30
5301,그리헨텔 변신 주문서,37,5,30
5321,그리헨텔 아처 변신 주문서,37,5,30
5341,그리헨텔 위저드 변신 주문서,37,5,30
5361,그리헨텔 어쌔신 변신 주문서,37,5,30
5362,티어스 윗치 변신 주문서,37,3,30
5363,언딘 변신 주문서,37,2,30
5364,리게이아 변신 주문서,37,3,30
5365,테로스 변신 주문서,37,2,30
5366,장합 변신 주문서,37,3,30
5367,손상향 변신 주문서,37,3,30
5368,법정 변신 주문서,37,3,30
5369,감녕 변신 주문서,37,3,30
5370,락세스 변신 주문서,37,4,30
5371,칼로체 변신 주문서,37,4,30
5372,엘리바가르 변신 주문서,37,4,30
5373,스카디 변신 주문서,37,4,30
5500,다크 어쌔신 변신 주문서,37,3,30
5501,다크 나이트 변신 주문서,37,3,30
5502,다크 스팅어 변신 주문서,37,3,30
5503,다크 메이지 변신 주문서,37,3,30
5504,캡틴 라이칸 변신 주문서[15분],37,2,30
5505,미드나잇 셀린느 변신 주문서[15분],37,2,30
5506,헌터 노바 변신 주문서[15분],37,2,30
5507,캡틴 라이칸 변신 주문서[15분],37,2,30
5601,그리헨텔 변신 주문서[5분],37,5,30
5602,그리헨텔 아처 변신 주문서[5분],37,5,30
5603,그리헨텔 위저드 변신 주문서[5분],37,5,30
5604,그리헨텔 어쌔신 변신 주문서[5분],37,5,30
6000,봉인된 영혼석[희귀],115,2,6000
6001,영혼석[희귀] : 다크 나이트,65,2,6001
6002,영혼석[희귀] : 다크 스팅어,65,2,6001
6003,영혼석[희귀] : 발키리,65,2,6001
6004,영혼석[희귀] : 엘더 스팅어,65,2,6001
6005,영혼석[희귀] : 데빌헌터,65,2,6001
6006,영혼석[희귀] : 여신 칼리,65,2,6001
6007,영혼석[희귀] : 유피테르의 사념,65,2,6001
6008,영혼석[희귀] : 크로노스,65,2,6001
6009,영혼석[희귀] : 다크 메이지,65,2,6001
6010,영혼석[희귀] : 넵튠,65,2,6001
6011,영혼석[희귀] : 넵튠 아처,65,2,6001
6012,영혼석[희귀] : 오페르시나,65,2,6001
6013,영혼석[희귀] : 크로노스 아처,65,2,6001
6014,영혼석[희귀] : 아폴론,65,2,6001
6015,영혼석[희귀] : 아르테미스,65,2,6001
6016,영혼석[희귀] : 오페르시나 아처,65,2,6001
6017,영혼석[희귀] : 바알베크의 사령관,65,2,6001
6018,영혼석[희귀] : 암살단 암흑,65,2,6001
6019,영혼석[희귀] : 암살단 칠흑,65,2,6001
6020,영혼석[희귀] : 엠퍼사이저,65,2,6001
6021,영혼석[희귀] : 엔젤리스,65,2,6001
6022,영혼석[희귀] : 데빌리스,65,2,6001
6023,영혼석[희귀] : 네케브,65,2,6001
6024,영혼석[희귀] : 센티넬,65,2,6001
6025,영혼석[희귀] : 엘프리스,65,2,6001
6026,영혼석[희귀] : 이프리트,65,2,6001
6027,영혼석[희귀] : 듀라한,65,2,6001
6028,영혼석[희귀] : 엘사라드,65,2,6001
6029,영혼석[희귀] : 비숍,65,2,6001
6030,영혼석[희귀] : 에리스,65,2,6001
6031,영혼석[희귀] : 아누비스,65,2,6001
6032,영혼석[희귀] : 메타트론 아처,65,2,6001
6033,영혼석[희귀] : 메타트론,65,2,6001
6034,영혼석[희귀] : 아바돈,65,2,6001
6035,영혼석[희귀] : 수라,65,2,6001
6036,영혼석[희귀] : 베놈리퍼,65,2,6001
6037,영혼석[희귀] : 블랙 데빌리스,65,2,6001
6038,영혼석[희귀] : 다크 어쌔신,65,2,6001
6039,영혼석[희귀] : 오페르시나 어쌔신,65,2,6001
6040,영혼석[희귀] : 메타트론 어쌔신,65,2,6001
6041,영혼석[희귀] : 넵튠 슬레이어,65,2,6001
6042,영혼석[희귀] : 암살단 일격,65,2,6001
6043,영혼석[희귀] : 바알베크의 집행관,65,2,6001
6044,영혼석[희귀] : 미드나잇 아르테미스,65,2,6001
6045,영혼석[희귀] : 이자벨,65,2,6001
6046,영혼석[희귀] : 휠카셀,65,2,6001
6047,영혼석[희귀] : 카를로스,65,2,6001
6048,영혼석[희귀] : 미드나잇 에르메스,65,2,6001
6049,영혼석[희귀] : 제롬,65,2,6001
6050,영혼석[희귀] : 광대,65,2,6001
6051,영혼석[희귀] : 나인테일,65,2,6001
6052,영혼석[희귀] : 알케미스트,65,2,6001
6053,영혼석[희귀] : 메테오스의 가디언,65,2,6001
6054,영혼석[희귀] : 메테오스의 귀부인,65,2,6001
6055,영혼석[희귀] : 엘로이,65,2,6001
6056,영혼석[희귀] : 레오넬,65,2,6001
6057,영혼석[희귀] : 아델리아,65,2,6001
6058,영혼석[희귀] : 이안,65,2,6001
6059,영혼석[희귀] : 팔란,65,2,6001
6060,영혼석[희귀] : 로드 오브 아크리언,65,2,6001
6061,영혼석[희귀] : 삐에로,65,2,6001
6062,영혼석[희귀] : 릴리언스,65,2,6001
6063,영혼석[희귀] : 릴리아,65,2,6001
6064,영혼석[희귀] : 리치 나이트,65,2,6001
6065,영혼석[희귀] : 라르카 강궁병,65,2,6001
6066,영혼석[희귀] : 릴리안,65,2,6001
6067,영혼석[희귀] : 라르카 집행자,65,2,6001
6068,영혼석[희귀] : 러셀,65,2,6001
6069,영혼석[희귀] : 아레스 아처,65,2,6001
6070,영혼석[희귀] : 실피드,65,2,6001
6071,영혼석[희귀] : 메테오스의 핏빛 기사,65,2,6001
6072,영혼석[희귀] : 티라도르,65,2,6001
6073,영혼석[희귀] : 뱀파이어 킹,65,2,6001
6074,영혼석[희귀] : 티어스 윗치,65,2,6001
6075,영혼석[희귀] : 장합,65,2,6001
6076,영혼석[희귀] : 손상향,65,2,6001
6077,영혼석[희귀] : 법정,65,2,6001
6078,영혼석[희귀] : 감녕,65,2,6001
6079,영혼석[희귀] : 리게이아,65,2,6001
6300,봉인된 영혼석[영웅],115,3,6300
6301,영혼석[영웅] : 다크 나이트,65,3,6301
6302,영혼석[영웅] : 다크 스팅어,65,3,6301
6303,영혼석[영웅] : 발키리,65,3,6301
6304,영혼석[영웅] : 엘더 스팅어,65,3,6301
6305,영혼석[영웅] : 데빌헌터,65,3,6301
6306,영혼석[영웅] : 여신 칼리,65,3,6301
6307,영혼석[영웅] : 유피테르의 사념,65,3,6301
6308,영혼석[영웅] : 크로노스,65,3,6301
6309,영혼석[영웅] : 다크 메이지,65,3,6301
6310,영혼석[영웅] : 넵튠,65,3,6301
6311,영혼석[영웅] : 넵튠 아처,65,3,6301
6312,영혼석[영웅] : 오페르시나,65,3,6301
6313,영혼석[영웅] : 크로노스 아처,65,3,6301
6314,영혼석[영웅] : 아폴론,65,3,6301
6315,영혼석[영웅] : 아르테미스,65,3,6301
6316,영혼석[영웅] : 오페르시나 아처,65,3,6301
6317,영혼석[영웅] : 바알베크의 사령관,65,3,6301
6318,영혼석[영웅] : 암살단 암흑,65,3,6301
6319,영혼석[영웅] : 암살단 칠흑,65,3,6301
6320,영혼석[영웅] : 엠퍼사이저,65,3,6301
6321,영혼석[영웅] : 엔젤리스,65,3,6301
6322,영혼석[영웅] : 데빌리스,65,3,6301
6323,영혼석[영웅] : 네케브,65,3,6301
6324,영혼석[영웅] : 센티넬,65,3,6301
6325,영혼석[영웅] : 엘프리스,65,3,6301
6326,영혼석[영웅] : 이프리트,65,3,6301
6327,영혼석[영웅] : 듀라한,65,3,6301
6328,영혼석[영웅] : 엘사라드,65,3,6301
6329,영혼석[영웅] : 비숍,65,3,6301
6330,영혼석[영웅] : 에리스,65,3,6301
6331,영혼석[영웅] : 아누비스,65,3,6301
6332,영혼석[영웅] : 메타트론 아처,65,3,6301
6333,영혼석[영웅] : 메타트론,65,3,6301
6334,영혼석[영웅] : 아바돈,65,3,6301
6335,영혼석[영웅] : 각성한 라르카,65,3,6301
6336,영혼석[영웅] : 스나이퍼 로즈레인,65,3,6301
6337,영혼석[영웅] : 카오스 가디언,65,3,6301
6338,영혼석[영웅] : 수라,65,3,6301
6339,영혼석[영웅] : 베놈리퍼,65,3,6301
6340,영혼석[영웅] : 블랙 데빌리스,65,3,6301
6341,영혼석[영웅] : 다크 어쌔신,65,3,6301
6342,영혼석[영웅] : 오페르시나 어쌔신,65,3,6301
6343,영혼석[영웅] : 메타트론 어쌔신,65,3,6301
6344,영혼석[영웅] : 넵튠 슬레이어,65,3,6301
6345,영혼석[영웅] : 암살단 일격,65,3,6301
6346,영혼석[영웅] : 바알베크의 집행관,65,3,6301
6347,영혼석[영웅] : 미드나잇 아르테미스,65,3,6301
6348,영혼석[영웅] : 이자벨,65,3,6301
6349,영혼석[영웅] : 휠카셀,65,3,6301
6350,영혼석[영웅] : 카를로스,65,3,6301
6351,영혼석[영웅] : 미드나잇 에르메스,65,3,6301
6352,영혼석[영웅] : 제롬,65,3,6301
6353,영혼석[영웅] : 광대,65,3,6301
6354,영혼석[영웅] : 나인테일,65,3,6301
6355,영혼석[영웅] : 알케미스트,65,3,6301
6366,영혼석[영웅] : 메테오스의 가디언,65,3,6301
6367,영혼석[영웅] : 메테오스의 귀부인,65,3,6301
6368,영혼석[영웅] : 엘로이,65,3,6301
6369,영혼석[영웅] : 레오넬,65,3,6301
6370,영혼석[영웅] : 아델리아,65,3,6301
6371,영혼석[영웅] : 이안,65,3,6301
6372,영혼석[영웅] : 팔란,65,3,6301
6373,영혼석[영웅] : 로드 오브 아크리언,65,3,6301
6374,영혼석[영웅] : 삐에로,65,3,6301
6375,영혼석[영웅] : 릴리언스,65,3,6301
6376,영혼석[영웅] : 릴리아,65,3,6301
6377,영혼석[영웅] : 리치 나이트,65,3,6301
6378,영혼석[영웅] : 라르카 강궁병,65,3,6301
6379,영혼석[영웅] : 릴리안,65,3,6301
6380,영혼석[영웅] : 라르카 집행자,65,3,6301
6381,영혼석[영웅] : 러셀,65,3,6301
6382,영혼석[영웅] : 아레스 아처,65,3,6301
6383,영혼석[영웅] : 실피드,65,3,6301
6384,영혼석[영웅] : 메테오스의 핏빛 기사,65,3,6301
6385,영혼석[영웅] : 티라도르,65,3,6301
6386,영혼석[영웅] : 뱀파이어 킹,65,3,6301
6387,영혼석[영웅] : 티어스 윗치,65,3,6301
6388,영혼석[영웅] : 장합,65,3,6301
6389,영혼석[영웅] : 손상향,65,3,6301
6390,영혼석[영웅] : 법정,65,3,6301
6391,영혼석[영웅] : 감녕,65,3,6301
6392,영혼석[영웅] : 리게이아,65,3,6301
6393,영혼석[영웅] : 락세스,65,3,6301
6394,영혼석[영웅] : 칼로체,65,3,6301
6395,영혼석[영웅] : 엘리바가르,65,3,6301
6396,영혼석[영웅] : 스카디,65,3,6301
6601,영혼석[영웅] : 인페르노,65,3,6301
6602,영혼석[영웅] : 벨켄,65,3,6301
6603,영혼석[영웅] : 인페르노 아처,65,3,6301
6604,영혼석[영웅] : 벨리타,65,3,6301
6605,영혼석[영웅] : 인페르노 위저드,65,3,6301
6606,영혼석[영웅] : 호텐 플로츠,65,3,6301
6607,영혼석[영웅] : 카를린,65,3,6301
6608,영혼석[영웅] : 네드라스,65,3,6301
6609,영혼석[영웅] : 바이스,65,3,6301
6610,영혼석[영웅] : 크리스,65,3,6301
6611,영혼석[영웅] : 인페르노 어쌔신,65,3,6301
6612,영혼석[영웅] : 용 수호자 카발,65,3,6301
6613,영혼석[영웅] : 용 수호자 엘리아,65,3,6301
6614,영혼석[영웅] : 용 수호자 디트리오,65,3,6301
6615,영혼석[영웅] : 용 수호자 셀라,65,3,6301
6616,영혼석[영웅] : 아크 데빌리스 나이트,65,3,6301
6617,영혼석[영웅] : 아크 엔젤리스 아처,65,3,6301
6618,영혼석[영웅] : 아크 엔젤리스 위저드,65,3,6301
6619,영혼석[영웅] : 아크 데빌리스 어쌔신,65,3,6301
6620,영혼석[영웅] : 바다의 헤라켄,65,3,6301
6621,영혼석[영웅] : 바람의 유게네스,65,3,6301
6622,영혼석[영웅] : 불꽃의 벨제뷔트,65,3,6301
6623,영혼석[영웅] : 대지의 가이아스,65,3,6301
6624,영혼석[영웅] : 관우,65,3,6301
6625,영혼석[영웅] : 하후연,65,3,6301
6626,영혼석[영웅] : 주유,65,3,6301
6627,영혼석[영웅] : 초선,65,3,6301
6628,영혼석[영웅] : 백호,65,3,6301
6629,영혼석[영웅] : 주작,65,3,6301
6630,영혼석[영웅] : 청룡,65,3,6301
6631,영혼석[영웅] : 현무,65,3,6301
6700,봉인된 영혼석[전설],115,4,6700
6701,영혼석[전설] : 인페르노,65,4,6701
