mID,mName
6802,영혼석[초월] : 그리헨텔 아처
6803,영혼석[초월] : 그리헨텔 위저드
6804,영혼석[초월] : 그리헨텔 어쌔신
6805,영혼석[초월] : 메테오스
6806,영혼석[초월] : 메테오스 아처
6807,영혼석[초월] : 메테오스 위저드
6808,영혼석[초월] : 메테오스 어쌔신
6990,불안정한 영혼석[고급]
7000,숙련의 매터리얼[일반]
7001,숙련의 매터리얼[고급]
7002,숙련의 매터리얼[희귀]
7003,숙련의 매터리얼[영웅]
7004,숙련의 매터리얼[전설]
7005,숙련의 매터리얼[초월]
7010,영혼의 매터리얼[일반]
7011,영혼의 매터리얼[고급]
7012,영혼의 매터리얼[희귀]
7013,영혼의 매터리얼[영웅]
7014,영혼의 매터리얼[전설]
7015,영혼의 매터리얼[초월]
7020,수호의 매터리얼[일반]
7021,수호의 매터리얼[고급]
7022,수호의 매터리얼[희귀]
7023,수호의 매터리얼[영웅]
7024,수호의 매터리얼[전설]
7025,수호의 매터리얼[초월]
7030,파괴의 매터리얼[일반]
7031,파괴의 매터리얼[고급]
7032,파괴의 매터리얼[희귀]
7033,파괴의 매터리얼[영웅]
7034,파괴의 매터리얼[전설]
7035,파괴의 매터리얼[초월]
7040,생명의 매터리얼[일반]
7041,생명의 매터리얼[고급]
7042,생명의 매터리얼[희귀]
7043,생명의 매터리얼[영웅]
7044,생명의 매터리얼[전설]
7045,생명의 매터리얼[초월]
7050,행운의 매터리얼
7051,상급 행운의 매터리얼
7052,빛나는 행운의 매터리얼
7053,최상급 행운의 매터리얼
7060,변신 강화 매터리얼
7061,상급 변신 강화 매터리얼
7062,빛나는 변신 강화 매터리얼
7063,최상급 변신 강화 매터리얼
7070,영웅의 힘 매터리얼
7071,사냥꾼의 민첩 매터리얼
7072,현자의 지혜 매터리얼
7073,상급 영웅의 힘 매터리얼
7074,상급 사냥꾼의 민첩 매터리얼
7075,상급 현자의 지혜 매터리얼
7076,빛나는 영웅의 힘 매터리얼
7077,빛나는 사냥꾼의 민첩 매터리얼
7078,빛나는 현자의 지혜 매터리얼
7079,최상급 영웅의 힘 매터리얼
7080,최상급 사냥꾼의 민첩 매터리얼
7081,최상급 현자의 지혜 매터리얼
7101,수렵의 매터리얼
7102,구원의 매터리얼
7103,퇴마의 매터리얼
7200,매터리얼 교환 증서[일반]
7201,매터리얼 교환 증서[고급]
7202,매터리얼 교환 증서[희귀]
7203,매터리얼 교환 증서[영웅]
7204,매터리얼 교환 증서[전설]
7205,매터리얼 교환 증서[초월]
8001,코볼트 변신 카드
8002,하피 변신 카드
8003,놀 병사 변신 카드
8004,오크 변신 카드
8005,그렘린 변신 카드
8006,홉 고블린 변신 카드
8007,용아병 변신 카드
8008,좀비 변신 카드
8009,버섯돌이 변신 카드
8010,콜로복 변신 카드
8011,선인장 변신 카드
8012,갈색 곰 변신 카드
8013,놀 아처 변신 카드
8014,코볼트 아처 변신 카드
8015,식인늑대 변신 카드
8016,리자드맨 변신 카드
8017,군 변신 카드
8018,벌거숭이 군 변신 카드
8019,청개구리 변신 카드
8020,괴물게 변신 카드
8101,인퍼날 변신 카드
8102,버서커 변신 카드
8103,가고일 변신 카드
8104,데몬 스토커 변신 카드
8105,캐노네이드 키틴 변신 카드
8106,데몬 변신 카드
8107,러스트 뱀파이어 변신 카드
8108,뱀파이어 퀸 변신 카드
8109,데빌 변신 카드
8110,스켈레톤 나이트 변신 카드
8111,뮤 변신 카드
8112,노움 변신 카드
8113,오크 전사 변신 카드
8114,트롤 변신 카드
8115,루움 변신 카드
8116,본보우 아크리언 변신 카드
8117,메테오스 레인저 변신 카드
8118,임프 변신 카드
8119,뱅갈 나이트 변신 카드
8120,바바야가 변신 카드
8121,메테오스 쉐도우 변신 카드
8122,트로글다이트 변신 카드
8123,곰인형 변신 카드
8124,문엘프 전사 변신 카드
8125,문엘프 마법사 변신 카드
8126,개구쟁이 반달곰 변신 카드
8127,장난꾸러기 반달곰 변신 카드
8201,레프리컨 변신 카드
8202,몽크 마스터 변신 카드
8203,래서 아스타로트 변신 카드
8204,드래곤 나이트 변신 카드
8205,노아스 변신 카드
8206,엘라임 변신 카드
8207,크루얼 크루세이더 변신 카드
8208,퓨리 변신 카드
8209,광휘의 엘윈더 변신 카드
8210,수호자 엘리엇 변신 카드
8211,래서 루시퍼 변신 카드
8212,드래곤 나이트 아처 변신 카드
8213,님로드 크루세이더 변신 카드
8214,광휘의 엘로라 변신 카드
8215,파이어 데몬 변신 카드
8216,슈리엘 변신 카드
8217,네크로맨서 변신 카드
8218,쉐이드 웨폰 변신 카드
8219,시아페 변신 카드
8220,골든 엠페러 변신 카드
8221,레이커 변신 카드
8222,타락한 엘프 변신 카드
8223,데드마스터 변신 카드
8224,문라이트 네메시스 변신 카드
8225,가이아 변신 카드
8226,수호자 엘리시스 변신 카드
8227,골든 엠페러 아처 변신 카드
8228,타락한 엘프 아처 변신 카드
8229,데드마스터 아처 변신 카드
8230,스핀들 네메시스 변신 카드
8231,가이아 거너 변신 카드
8232,미드나잇 셀린느 변신 카드
8233,캡틴 라이칸 변신 카드
8234,프린세스 변신 카드
8235,차크람 소녀 변신 카드
8236,체인 인큐버스 변신 카드
8237,헌터 노바 변신 카드
8238,길가메쉬 나이트 변신 카드
8239,길가메쉬 아처 변신 카드
8240,바바리안 변신 카드
8241,에리세드 변신 카드
8242,아스모데우스 변신 카드
8243,글래디에이터 변신 카드
8244,아크데몬 변신 카드
8245,아수라 변신 카드
8246,헤라클레스 변신 카드
8247,라르카 집정관 변신 카드
8248,리치 킹 변신 카드
8249,황천의 기사 변신 카드
8250,황천의 레인저 변신 카드
8251,해적 여선장 변신 카드
8252,렉스 변신 카드
8253,그룸프 변신 카드
8254,캐서린 변신 카드
8255,나이트 오브 퀸 변신 카드
8256,나디아 변신 카드
8258,파이어 워크스 변신 카드
8259,시리아 변신 카드
8260,디아나 변신 카드
8261,트루디 변신 카드
8301,다크 나이트 변신 카드
8302,메타트론 아처 변신 카드
8303,데빌헌터 변신 카드
8304,메타트론 변신 카드
8305,아폴론 변신 카드
8306,이프리트 변신 카드
8307,아르테미스 변신 카드
8308,다크 스팅어 변신 카드
8309,엘더 스팅어 변신 카드
8310,듀라한 변신 카드
8311,크로노스 변신 카드
8312,오페르시나 변신 카드
8313,크로노스 아처 변신 카드
8314,오페르시나 아처 변신 카드
8315,비숍 변신 카드
8316,에리스 변신 카드
8317,발키리 변신 카드
8318,암살단 암흑 변신 카드
8319,넵튠 변신 카드
8320,넵튠 아처 변신 카드
8321,암살단 칠흑 변신 카드
8322,다크 메이지 변신 카드
8323,네케브 변신 카드
8324,바알베크의 사령관 변신 카드
8325,유피테르의 사념 변신 카드
8326,엘사라드 변신 카드
8327,아바돈 변신 카드
8328,아누비스 변신 카드
8329,여신 칼리 변신 카드
8330,센티넬 변신 카드
8331,엠퍼사이저 변신 카드
8332,각성한 라르카 변신 카드
8333,스나이퍼 로즈레인 변신 카드
8334,카오스 가디언 변신 카드
8335,수라 변신 카드
8336,베놈리퍼 변신 카드
8337,블랙 데빌리스 변신 카드
8338,다크 어쌔신 변신 카드
8339,오페르시나 어쌔신 변신 카드
8340,메타트론 어쌔신 변신 카드
8341,넵튠 슬레이어 변신 카드
8342,암살단 일격 변신 카드
8343,바알베크의 집행관 변신 카드
8344,미드나잇 아르테미스 변신 카드
8345,메테오스의 가디언 변신 카드
8346,메테오스의 귀부인 변신 카드
8347,이자벨 변신 카드
8348,카를로스 변신 카드
8349,미드나잇 에르메스 변신 카드
8350,제롬 변신 카드
8351,휠카셀 변신 카드
8353,엘로이 변신 카드
8354,레오넬 변신 카드
8355,아델리아 변신 카드
8356,이안 변신 카드
8357,팔란 변신 카드
8358,로드 오브 아크리언 변신 카드
8401,인페르노 변신 카드
8402,인페르노 아처 변신 카드
8403,인페르노 위저드 변신 카드
8404,벨켄 변신 카드
8405,벨리타 변신 카드
8406,호텐 플로츠 변신 카드
8407,카를린 변신 카드
8408,네드라스 변신 카드
8409,바이스 변신 카드
8410,크리스 변신 카드
8411,인페르노 어쌔신 변신 카드
8412,용 수호자 카발 변신 카드
8413,용 수호자 엘리아 변신 카드
8414,용 수호자 디트리오 변신 카드
8415,용 수호자 셀라 변신 카드
8501,그리헨텔 변신 카드
8502,그리헨텔 아처 변신 카드
8503,그리헨텔 위저드 변신 카드
8504,그리헨텔 어쌔신 변신 카드
8505,메테오스 변신 카드
8506,메테오스 아처 변신 카드
8507,메테오스 위저드 변신 카드
8508,메테오스 어쌔신 변신 카드
8901,베르키오라 변신 카드
8902,스나이퍼 빅스웰 변신 카드
8903,바드 변신 카드
8904,엔젤리스 변신 카드
8905,데빌리스 변신 카드
8906,엘프리스 변신 카드
8907,광대 변신 카드[나이트]
8908,나인테일 변신 카드[아처]
8909,알케미스트 변신 카드[위저드]
8910,삐에로 변신 카드[어쌔신]
8911,아크 데빌리스 나이트 변신 카드
8912,아크 엔젤리스 아처 변신 카드
8913,아크 엔젤리스 위자드 변신 카드
8914,아크 데빌리스 어쌔신 변신 카드
9001,캣시 서번트 카드
9002,갈리 서번트 카드
9003,코볼트 서번트 카드
9004,로비어 서번트 카드
9005,레무르 서번트 카드
9006,맨드레이크 서번트 카드
9007,넛츠 서번트 카드
9008,스컬리 서번트 카드
9101,뚱냥 서번트 카드
9102,가고일 서번트 카드
9103,와이번 서번트 카드
9104,인형 테디 서번트 카드
9105,인형 레비 서번트 카드
9106,로간 서번트 카드
9107,녹튜 서번트 카드
9108,플라틀 서번트 카드
9109,레이지 서번트 카드
9110,맨드라퀸 서번트 카드
9111,새끼 반달곰 서번트 카드
9201,이그리트 서번트 카드
9202,레비아탄 서번트 카드
9203,테이아 서번트 카드
9204,웬투스 서번트 카드
9205,루멘 서번트 카드
9206,칼리고 서번트 카드
9207,켈베로스 서번트 카드
9208,스피릿 매지션 서번트 카드
9209,크리스틴 서번트 카드
9210,팬텀 서번트 카드
9211,라이칸 서번트 카드
9213,미노타우르스 서번트 카드
9214,찰스 서번트 카드
9215,마법인형 벡 서번트 카드
9216,마법인형 알레브 서번트 카드
9301,쌍둥이 창병 폴 서번트 카드
9302,쌍둥이 창병 암 서번트 카드
9303,화염의 이그리트 서번트 카드
9304,심해의 레비아탄 서번트 카드
9305,황야의 테이아 서번트 카드
9306,돌풍의 웬투스 서번트 카드
9307,홍염의 루멘 서번트 카드
9308,월광의 칼리고 서번트 카드
9309,제천대성 오공 서번트 카드
9310,욕망의 릴리스 서번트 카드
9311,정열의 아그니 서번트 카드
9312,대지의 고일 서번트 카드
9313,라르카의 마법인형 서번트 카드
9314,듀라한 서번트 카드
9315,리치 퀸 서번트 카드
9316,스켈레톤 킹 서번트 카드
9317,지휘관 투랑카 서번트 카드
9401,마릿트 서번트 카드
9402,샤이탄 서번트 카드
9403,히들 서번트 카드
9404,크루햄 서번트 카드
9405,콘보 서번트 카드
9406,버터클 서번트 카드
9407,고리쉬 퀸 서번트 카드
9408,화타포스 서번트 카드
9409,벨제뷔트 서번트 카드
9410,아타락시아 서번트 카드
9411,백호 서번트 카드
9412,주작 서번트 카드
9413,청룡 서번트 카드
9414,현무 서번트 카드
9501,메테오스 서번트 카드
10000,+0 사냥칼
10001,+1 사냥칼
10002,+2 사냥칼
10003,+3 사냥칼
10004,+4 사냥칼
10005,+5 사냥칼
10006,+6 사냥칼
10007,+7 사냥칼
10008,+8 사냥칼
10009,+9 사냥칼
10010,+10 사냥칼
10011,+11 사냥칼
10012,+12 사냥칼
10013,+13 사냥칼
10020,+0 연습용 단검
10021,+1 연습용 단검
10022,+2 연습용 단검
10023,+3 연습용 단검
10024,+4 연습용 단검
10025,+5 연습용 단검
10026,+6 연습용 단검
10027,+7 연습용 단검
10028,+8 연습용 단검
10029,+9 연습용 단검
10030,+10 연습용 단검
10031,+11 연습용 단검
10032,+12 연습용 단검
10033,+13 연습용 단검
10040,+0 연습용 나이프
10041,+1 연습용 나이프
10042,+2 연습용 나이프
10043,+3 연습용 나이프
10044,+4 연습용 나이프
10045,+5 연습용 나이프
10046,+6 연습용 나이프
10047,+7 연습용 나이프
10048,+8 연습용 나이프
10049,+9 연습용 나이프
10050,+10 연습용 나이프
10051,+11 연습용 나이프
10052,+12 연습용 나이프
10053,+13 연습용 나이프
10060,+0 회색 양날 단검
10061,+1 회색 양날 단검
10062,+2 회색 양날 단검
10063,+3 회색 양날 단검
10064,+4 회색 양날 단검
10065,+5 회색 양날 단검
10066,+6 회색 양날 단검
10067,+7 회색 양날 단검
10068,+8 회색 양날 단검
10069,+9 회색 양날 단검
10070,+10 회색 양날 단검
10071,+11 회색 양날 단검
10072,+12 회색 양날 단검
10073,+13 회색 양날 단검
10080,+0 나이프
10081,+1 나이프
10082,+2 나이프
10083,+3 나이프
10084,+4 나이프
10085,+5 나이프
10086,+6 나이프
10087,+7 나이프
10088,+8 나이프
10089,+9 나이프
10090,+10 나이프
10091,+11 나이프
10092,+12 나이프
10093,+13 나이프
10100,+0 낡은 오크 단검
10101,+1 낡은 오크 단검
10102,+2 낡은 오크 단검
10103,+3 낡은 오크 단검
10104,+4 낡은 오크 단검
10105,+5 낡은 오크 단검
10106,+6 낡은 오크 단검
10107,+7 낡은 오크 단검
10108,+8 낡은 오크 단검
10109,+9 낡은 오크 단검
10110,+10 낡은 오크 단검
10111,+11 낡은 오크 단검
10112,+12 낡은 오크 단검
10113,+13 낡은 오크 단검
10120,+0 오크 단도
10121,+1 오크 단도
10122,+2 오크 단도
10123,+3 오크 단도
10124,+4 오크 단도
10125,+5 오크 단도
10126,+6 오크 단도
10127,+7 오크 단도
10128,+8 오크 단도
10129,+9 오크 단도
10130,+10 오크 단도
10131,+11 오크 단도
10132,+12 오크 단도
10133,+13 오크 단도
10140,+0 불안정한 양날 단검
10141,+1 불안정한 양날 단검
10142,+2 불안정한 양날 단검
10143,+3 불안정한 양날 단검
10144,+4 불안정한 양날 단검
10145,+5 불안정한 양날 단검
10146,+6 불안정한 양날 단검
10147,+7 불안정한 양날 단검
10148,+8 불안정한 양날 단검
10149,+9 불안정한 양날 단검
10150,+10 불안정한 양날 단검
10151,+11 불안정한 양날 단검
10152,+12 불안정한 양날 단검
10153,+13 불안정한 양날 단검
10160,+0 뼈 단검
10161,+1 뼈 단검
10162,+2 뼈 단검
10163,+3 뼈 단검
10164,+4 뼈 단검
10165,+5 뼈 단검
10166,+6 뼈 단검
10167,+7 뼈 단검
10168,+8 뼈 단검
10169,+9 뼈 단검
10170,+10 뼈 단검
10171,+11 뼈 단검
10172,+12 뼈 단검
10173,+13 뼈 단검
10180,+0 단검
10181,+1 단검
10182,+2 단검
10183,+3 단검
10184,+4 단검
10185,+5 단검
10186,+6 단검
10187,+7 단검
10188,+8 단검
10189,+9 단검
10190,+10 단검
10191,+11 단검
10192,+12 단검
10193,+13 단검
10200,+0 보급형 환영의 단검
10201,+1 보급형 환영의 단검
10202,+2 보급형 환영의 단검
10203,+3 보급형 환영의 단검
10204,+4 보급형 환영의 단검
10205,+5 보급형 환영의 단검
10206,+6 보급형 환영의 단검
